# timestamp tx ty tz qx qy qz qw
1317354885.277133 -1.161399 1.675699 -0.339363 0.000000 0.000000 -0.989041 0.147642
1317354885.381342 -1.229863 1.611958 -0.338600 0.000000 0.000000 -0.930564 0.366130
1317354885.485576 -1.124690 1.672017 -0.334597 0.000000 0.000000 0.256529 0.966536
1317354885.589782 -1.006515 1.770452 -0.332467 0.000000 0.000000 0.340323 0.940309
1317354885.693990 -0.756253 1.931972 -0.325578 0.000000 0.000000 0.282661 0.959220
1317354885.798171 -0.497033 2.091632 -0.327547 0.000000 0.000000 0.272533 0.962146
1317354885.902354 -0.287396 2.183267 -0.333934 0.000000 0.000000 0.204588 0.978848
1317354886.006558 -0.383298 2.218170 -0.342899 0.000000 0.000000 0.984810 0.173634
1317354886.110739 -0.533720 2.250499 -0.344850 0.000000 0.000000 0.994403 0.105654
1317354886.214903 -0.700032 2.275169 -0.347699 0.000000 0.000000 0.997290 0.073565
1317354886.319087 -0.622911 2.184560 -0.352133 0.000000 0.000000 -0.419435 0.907785
1317354886.423268 -0.425218 2.081832 -0.362010 0.000000 0.000000 -0.237328 0.971430
1317354886.527427 -0.206194 1.869161 -0.371625 0.000000 0.000000 -0.375875 0.926670
1317354886.631584 0.095359 1.543619 -0.379185 0.000000 0.000000 -0.400275 0.916395
1317354886.735742 0.339902 1.272071 -0.390654 0.000000 0.000000 -0.406700 0.913562
1317354886.839927 0.405583 0.927560 -0.402064 0.000000 0.000000 -0.637465 0.770479
1317354886.944110 0.482221 0.587033 -0.404568 0.000000 0.000000 -0.624674 0.780885
1317354887.048269 0.476508 0.345871 -0.416544 0.000000 0.000000 -0.715430 0.698685
1317354887.152427 0.389759 0.354524 -0.420248 0.000000 0.000000 0.998765 0.049692
1317354887.256587 0.291510 0.441615 -0.425636 0.000000 0.000000 0.934967 0.354735
1317354887.360745 0.206198 0.475867 -0.428525 0.000000 0.000000 0.981835 0.189739
1317354887.464900 0.094009 0.476168 -0.428354 0.000000 0.000000 0.999999 0.001342
1317354887.569058 -0.039518 0.469068 -0.425909 0.000000 0.000000 -0.999647 0.026557
1317354887.673218 -0.084811 0.479856 -0.422533 0.000000 0.000000 0.993174 0.116644
1317354887.777377 -0.136279 0.428806 -0.424870 0.000000 0.000000 -0.924656 0.380802
1317354887.881513 -0.173496 0.435529 -0.424026 0.000000 0.000000 0.996010 0.089240
1317354887.985647 -0.135997 0.715982 -0.425915 0.000000 0.000000 0.658586 0.752506
1317354888.089807 -0.287536 0.900739 -0.420361 0.000000 0.000000 0.903929 0.427682
1317354888.193943 -0.361040 1.052437 -0.409127 0.000000 0.000000 0.847364 0.531013
1317354888.298078 -0.337439 1.150724 -0.405729 0.000000 0.000000 0.619074 0.785333
1317354888.402212 -0.155732 1.144344 -0.411934 0.000000 0.000000 -0.017546 0.999846
1317354888.506346 -0.040973 1.092343 -0.418503 0.000000 0.000000 -0.211130 0.977458
1317354888.610505 0.133353 1.109799 -0.427511 0.000000 0.000000 0.049881 0.998755
1317354888.714671 0.190866 1.153782 -0.435038 0.000000 0.000000 0.320668 0.947192
1317354888.818805 0.061450 1.216702 -0.436285 0.000000 0.000000 0.974510 0.224342
1317354888.922933 -0.068596 1.247724 -0.433409 0.000000 0.000000 0.993153 0.116818
1317354889.027069 -0.112539 1.260332 -0.431095 0.000000 0.000000 0.990257 0.139255
1317354889.131202 -0.175106 1.349084 -0.423056 0.000000 0.000000 0.887746 0.460333
1317354889.235336 -0.233341 1.408081 -0.420072 0.000000 0.000000 0.922630 0.385685
1317354889.339472 -0.240518 1.486759 -0.414184 0.000000 0.000000 0.738526 0.674225
1317354889.443631 -0.237391 1.547276 -0.410022 0.000000 0.000000 0.688621 0.725122
1317354889.547789 -0.239146 1.584353 -0.404833 0.000000 0.000000 0.723625 0.690193
1317354889.651947 -0.308147 1.667390 -0.402221 0.000000 0.000000 0.905293 0.424787
1317354889.756106 -0.377862 1.789737 -0.401681 0.000000 0.000000 0.864605 0.502453
1317354889.860289 -0.397622 1.800222 -0.398739 0.000000 0.000000 0.970399 0.241509
1317354889.964470 -0.439090 1.777220 -0.397436 0.000000 0.000000 -0.968111 0.250522
1317354890.068653 -0.478229 1.737464 -0.397029 0.000000 0.000000 -0.922377 0.386291
1317354890.172861 -0.339966 1.810179 -0.400991 0.000000 0.000000 0.239725 0.970841
1317354890.277069 -0.275124 1.822250 -0.405723 0.000000 0.000000 0.091897 0.995768
1317354890.381274 -0.215360 1.835189 -0.408469 0.000000 0.000000 0.106407 0.994323
1317354890.485506 -0.209027 1.812189 -0.410963 0.000000 0.000000 -0.606031 0.795441
1317354890.589787 -0.240142 1.792028 -0.413025 0.000000 0.000000 -0.958968 0.283513
1317354890.694112 -0.277171 1.750434 -0.414350 0.000000 0.000000 -0.912393 0.409315
1317354890.798437 -0.386313 1.707776 -0.415729 0.000000 0.000000 -0.982698 0.185217
1317354890.902773 -0.471266 1.722724 -0.417600 0.000000 0.000000 0.996210 0.086976
1317354891.007124 -0.560203 1.716731 -0.417777 0.000000 0.000000 -0.999434 0.033637
1317354891.111467 -0.651143 1.731131 -0.422158 0.000000 0.000000 0.996919 0.078442
1317354891.215840 -0.664661 1.812537 -0.424116 0.000000 0.000000 0.762831 0.646598
1317354891.320264 -0.575597 1.871002 -0.424103 0.000000 0.000000 0.286379 0.958116
1317354891.424711 -0.501259 1.969519 -0.427842 0.000000 0.000000 0.445909 0.895078
1317354891.529181 -0.385453 2.126055 -0.431556 0.000000 0.000000 0.450143 0.892957
1317354891.633676 -0.270981 2.255078 -0.433176 0.000000 0.000000 0.410082 0.912049
1317354891.738194 -0.180164 2.427241 -0.435168 0.000000 0.000000 0.516446 0.856320
1317354891.842760 -0.242268 2.499797 -0.433311 0.000000 0.000000 0.908369 0.418169
1317354891.947328 -0.235862 2.600581 -0.433291 0.000000 0.000000 0.684313 0.729189
1317354892.051870 -0.187869 2.736532 -0.433972 0.000000 0.000000 0.577543 0.816360
1317354892.156388 -0.217679 2.916719 -0.438066 0.000000 0.000000 0.762634 0.646831
1317354892.260908 -0.281207 3.063522 -0.440121 0.000000 0.000000 0.835809 0.549020
1317354892.365426 -0.360394 3.102283 -0.443074 0.000000 0.000000 0.974211 0.225640
1317354892.469920 -0.496168 3.015851 -0.444109 0.000000 0.000000 -0.960099 0.279662
1317354892.574392 -0.621240 3.030145 -0.446711 0.000000 0.000000 0.998382 0.056865
1317354892.678839 -0.782989 2.939611 -0.447203 0.000000 0.000000 -0.967629 0.252378
1317354892.783262 -0.905133 2.870793 -0.452142 0.000000 0.000000 -0.967272 0.253740
1317354892.887660 -1.049644 2.869151 -0.457047 0.000000 0.000000 -0.999984 0.005678
1317354892.992036 -1.045882 2.825322 -0.455700 0.000000 0.000000 -0.676197 0.736721
1317354893.096385 -1.120686 2.737307 -0.453981 0.000000 0.000000 -0.907635 0.419760
1317354893.200758 -1.202840 2.574416 -0.449361 0.000000 0.000000 -0.851562 0.524253
1317354893.305135 -1.395692 2.363374 -0.440079 0.000000 0.000000 -0.915035 0.403375
1317354893.409487 -1.536277 2.361382 -0.434762 0.000000 0.000000 -0.999975 0.007082
1317354893.513813 -1.836275 2.408845 -0.440710 0.000000 0.000000 0.996924 0.078374
1317354893.618140 -2.117600 2.336299 -0.441196 0.000000 0.000000 -0.992049 0.125853
1317354893.722466 -2.385305 2.314175 -0.443573 0.000000 0.000000 -0.999150 0.041215
1317354893.826792 -2.661575 2.151812 -0.440882 0.000000 0.000000 -0.964919 0.262548
1317354893.931119 -2.881606 2.174405 -0.440650 0.000000 0.000000 0.998692 0.051138
1317354894.035423 -3.055973 1.896985 -0.428527 0.000000 0.000000 -0.875256 0.483659
1317354894.139712 -3.065003 1.562098 -0.412125 0.000000 0.000000 -0.716574 0.697511
1317354894.243943 -2.994108 1.390633 -0.393093 0.000000 0.000000 -0.555836 0.831292
1317354894.348115 -2.900366 1.335532 -0.374434 0.000000 0.000000 -0.262581 0.964910
1317354894.452227 -2.874881 1.346721 -0.358969 0.000000 0.000000 0.205373 0.978684
1317354894.556241 -2.850945 1.368016 -0.348846 0.000000 0.000000 0.355589 0.934643
1317354894.660183 -2.697259 1.364053 -0.341204 0.000000 0.000000 -0.012891 0.999917
1317354894.764101 -2.670021 1.291595 -0.337477 0.000000 0.000000 -0.569266 0.822153
1317354894.868018 -2.626847 1.118795 -0.333737 0.000000 0.000000 -0.615466 0.788163
1317354894.971939 -2.603956 0.955163 -0.329011 0.000000 0.000000 -0.656299 0.754501
1317354895.075883 -2.531432 0.916942 -0.324486 0.000000 0.000000 -0.240137 0.970739
1317354895.179825 -2.268914 1.004923 -0.318705 0.000000 0.000000 0.160985 0.986957
1317354895.283743 -1.983862 1.025443 -0.316804 0.000000 0.000000 0.035924 0.999355
1317354895.387636 -1.597971 1.067841 -0.313330 0.000000 0.000000 0.054688 0.998504
1317354895.491506 -1.412014 1.007166 -0.306301 0.000000 0.000000 -0.157043 0.987592
1317354895.595354 -1.321540 1.009976 -0.301143 0.000000 0.000000 0.015524 0.999879
1317354895.699153 -1.269661 1.181431 -0.307427 0.000000 0.000000 0.595982 0.802998
1317354895.802953 -1.288014 1.629279 -0.307904 0.000000 0.000000 0.721438 0.692479
1317354895.906774 -1.278673 1.919009 -0.300336 0.000000 0.000000 0.695621 0.718409
1317354896.010645 -1.146113 1.967835 -0.285002 0.000000 0.000000 0.175541 0.984472
1317354896.114564 -0.944015 1.935931 -0.272574 0.000000 0.000000 -0.078204 0.996937
1317354896.218507 -0.740756 1.998533 -0.259102 0.000000 0.000000 0.148830 0.988863
1317354896.322499 -0.559644 2.044392 -0.249967 0.000000 0.000000 0.123681 0.992322
1317354896.426516 -0.331541 1.920989 -0.248382 0.000000 0.000000 -0.245420 0.969417
1317354896.530553 -0.154145 1.725649 -0.241617 0.000000 0.000000 -0.404793 0.914409
1317354896.634636 -0.067132 1.531742 -0.237547 0.000000 0.000000 -0.543413 0.839466
1317354896.738749 0.138043 1.281569 -0.239744 0.000000 0.000000 -0.427702 0.903920
1317354896.842861 0.297833 1.059710 -0.238340 0.000000 0.000000 -0.455836 0.890064
1317354896.946972 0.398076 0.939992 -0.243587 0.000000 0.000000 -0.423088 0.906089
1317354897.051105 0.463142 0.866201 -0.247612 0.000000 0.000000 -0.411480 0.911419
1317354897.155264 0.559803 0.784216 -0.248869 0.000000 0.000000 -0.344510 0.938782
1317354897.259400 0.784734 0.752550 -0.251780 0.000000 0.000000 -0.069873 0.997556
1317354897.363534 0.974185 0.789491 -0.247267 0.000000 0.000000 0.096136 0.995368
1317354897.467693 1.060044 0.883990 -0.247464 0.000000 0.000000 0.404684 0.914457
1317354897.571851 0.954102 0.881196 -0.252504 0.000000 0.000000 -0.999913 0.013185
1317354897.675986 0.893206 0.758518 -0.263482 0.000000 0.000000 -0.849889 0.526961
1317354897.780144 0.595670 0.730278 -0.269336 0.000000 0.000000 -0.998881 0.047298
1317354897.884330 0.307160 0.700607 -0.275568 0.000000 0.000000 -0.998687 0.051219
1317354897.988487 0.046200 0.616415 -0.276677 0.000000 0.000000 -0.987850 0.155408
1317354898.092642 0.089689 0.719135 -0.278825 0.000000 0.000000 0.552326 0.833628
1317354898.196826 0.224167 0.821278 -0.277792 0.000000 0.000000 0.319114 0.947716
1317354898.301007 0.206699 0.927801 -0.274101 0.000000 0.000000 0.762174 0.647372
1317354898.405189 -0.144300 1.007983 -0.265889 0.000000 0.000000 0.993702 0.112057
1317354898.509375 -0.464109 1.156900 -0.258656 0.000000 0.000000 0.976355 0.216173
1317354898.613555 -0.671991 1.248341 -0.252039 0.000000 0.000000 0.978611 0.205720
1317354898.717755 -0.705970 1.150932 -0.245348 0.000000 0.000000 -0.815279 0.579068
1317354898.821992 -0.667023 0.974979 -0.241185 0.000000 0.000000 -0.626052 0.779781
1317354898.926245 -0.699859 0.703068 -0.239572 0.000000 0.000000 -0.748294 0.663367
1317354899.030491 -0.740307 0.390165 -0.243866 0.000000 0.000000 -0.751066 0.660227
1317354899.134756 -0.759252 0.008133 -0.250219 0.000000 0.000000 -0.724407 0.689373
1317354899.238985 -0.817576 -0.475578 -0.257358 0.000000 0.000000 -0.748235 0.663434
1317354899.343215 -0.958558 -0.927152 -0.276815 0.000000 0.000000 -0.805610 0.592447
1317354899.447481 -1.082918 -1.167295 -0.292882 0.000000 0.000000 -0.854358 0.519685
1317354899.551749 -1.329390 -1.358737 -0.295136 0.000000 0.000000 -0.945979 0.324227
1317354899.656030 -1.473665 -1.608518 -0.292275 0.000000 0.000000 -0.866073 0.499917
1317354899.760289 -1.606357 -1.882611 -0.287365 0.000000 0.000000 -0.847271 0.531161
1317354899.864532 -1.715884 -2.225978 -0.275503 0.000000 0.000000 -0.807432 0.589960
1317354899.968785 -1.726526 -2.585810 -0.263624 0.000000 0.000000 -0.717482 0.696577
1317354900.073040 -1.757320 -2.838703 -0.255839 0.000000 0.000000 -0.748624 0.662995
1317354900.177292 -1.755369 -3.016785 -0.248021 0.000000 0.000000 -0.703224 0.710968
1317354900.281554 -1.711742 -3.108281 -0.237481 0.000000 0.000000 -0.533667 0.845695
1317354900.385784 -1.698183 -3.017756 -0.234368 0.000000 0.000000 0.652638 0.757670
1317354900.490017 -1.557537 -2.551197 -0.228288 0.000000 0.000000 0.596395 0.802691
1317354900.594274 -1.471546 -2.133796 -0.226425 0.000000 0.000000 0.631752 0.775170
1317354900.698529 -1.405928 -1.793025 -0.225909 0.000000 0.000000 0.636756 0.771065
1317354900.802808 -1.398791 -1.461668 -0.225288 0.000000 0.000000 0.699452 0.714680
1317354900.907085 -1.417127 -1.213639 -0.222877 0.000000 0.000000 0.732709 0.680542
1317354901.011372 -1.469618 -1.015879 -0.223677 0.000000 0.000000 0.792635 0.609696
1317354901.115647 -1.411288 -1.066296 -0.219270 0.000000 0.000000 -0.348885 0.937166
1317354901.219921 -1.268156 -1.510394 -0.217702 0.000000 0.000000 -0.588745 0.808319
1317354901.324194 -1.156935 -1.817383 -0.210680 0.000000 0.000000 -0.574181 0.818728
1317354901.428494 -1.082496 -1.956771 -0.205156 0.000000 0.000000 -0.514261 0.857634
1317354901.532848 -0.949760 -2.035714 -0.198107 0.000000 0.000000 -0.265063 0.964231
1317354901.637173 -0.822778 -2.032468 -0.193804 0.000000 0.000000 0.012776 0.999918
1317354901.741499 -0.778301 -1.949819 -0.193162 0.000000 0.000000 0.512893 0.858453
1317354901.845822 -0.745646 -1.955459 -0.194514 0.000000 0.000000 -0.085405 0.996346
1317354901.950125 -0.716592 -1.992375 -0.199948 0.000000 0.000000 -0.436773 0.899572
1317354902.054406 -0.700971 -1.994116 -0.200251 0.000000 0.000000 -0.055447 0.998462
1317354902.158695 -0.621942 -1.954393 -0.195006 0.000000 0.000000 0.230776 0.973007
1317354902.262950 -0.512370 -1.971722 -0.192896 0.000000 0.000000 -0.078345 0.996926
1317354902.367181 -0.332460 -2.032773 -0.192954 0.000000 0.000000 -0.162847 0.986651
1317354902.471409 -0.184112 -2.075393 -0.190956 0.000000 0.000000 -0.139425 0.990233
1317354902.575632 -0.110035 -2.048207 -0.185919 0.000000 0.000000 0.174964 0.984575
1317354902.679863 -0.044287 -2.003577 -0.187092 0.000000 0.000000 0.293780 0.955873
1317354902.784077 0.078658 -1.934594 -0.186134 0.000000 0.000000 0.252883 0.967497
1317354902.888307 0.198255 -1.824223 -0.191569 0.000000 0.000000 0.364083 0.931366
1317354902.992528 0.346243 -1.672509 -0.190296 0.000000 0.000000 0.388420 0.921482
1317354903.096736 0.496926 -1.605239 -0.196085 0.000000 0.000000 0.208402 0.978043
1317354903.200953 0.515813 -1.552759 -0.199863 0.000000 0.000000 0.575054 0.818115
1317354903.305161 0.373681 -1.545681 -0.205055 0.000000 0.000000 0.999691 0.024877
1317354903.409392 0.121150 -1.437968 -0.209086 0.000000 0.000000 0.979750 0.200223
1317354903.513623 -0.069485 -1.400616 -0.216104 0.000000 0.000000 0.995324 0.096591
1317354903.617845 -0.175877 -1.481197 -0.222063 0.000000 0.000000 -0.947934 0.318466
1317354903.722099 -0.230248 -1.617600 -0.224512 0.000000 0.000000 -0.827729 0.561127
1317354903.826352 -0.221862 -1.824234 -0.223952 0.000000 0.000000 -0.692622 0.721301
1317354903.930606 -0.236750 -2.141006 -0.226076 0.000000 0.000000 -0.723514 0.690309
1317354904.034860 -0.220531 -2.630652 -0.223808 0.000000 0.000000 -0.695304 0.718716
1317354904.139124 -0.135272 -3.231930 -0.218580 0.000000 0.000000 -0.655594 0.755113
1317354904.243380 0.020095 -3.439523 -0.215096 0.000000 0.000000 -0.447666 0.894201
1317354904.347630 0.184352 -3.583173 -0.216258 0.000000 0.000000 -0.351607 0.936148
1317354904.451885 0.253395 -3.624795 -0.225628 0.000000 0.000000 -0.267939 0.963436
1317354904.556132 0.337270 -3.668209 -0.229786 0.000000 0.000000 -0.236550 0.971619
1317354904.660389 0.356203 -3.538846 -0.235385 0.000000 0.000000 0.653908 0.756574
1317354904.764655 0.371647 -3.248908 -0.239121 0.000000 0.000000 0.688044 0.725669
1317354904.868919 0.454422 -2.642635 -0.228307 0.000000 0.000000 0.657542 0.753418
1317354904.973186 0.432902 -2.340677 -0.228777 0.000000 0.000000 0.731809 0.681510
1317354905.077466 0.565138 -2.076348 -0.244783 0.000000 0.000000 0.525639 0.850708
1317354905.181720 0.575257 -1.885578 -0.257776 0.000000 0.000000 0.688125 0.725592
1317354905.285964 0.743873 -1.820706 -0.265899 0.000000 0.000000 0.182606 0.983186
1317354905.390230 0.702565 -1.866289 -0.265077 0.000000 0.000000 -0.914196 0.405273
1317354905.494489 0.698910 -1.867669 -0.272153 0.000000 0.000000 -0.983763 0.179474
1317354905.598743 0.629071 -1.798830 -0.275225 0.000000 0.000000 0.925253 0.379350
1317354905.702996 0.494493 -1.710798 -0.272141 0.000000 0.000000 0.958348 0.285604
1317354905.807250 0.374495 -1.296093 -0.277909 0.000000 0.000000 0.799361 0.600851
1317354905.911478 0.241485 -1.095285 -0.280718 0.000000 0.000000 0.880971 0.473170
1317354906.015708 -0.001411 -0.872394 -0.278080 0.000000 0.000000 0.931879 0.362770
1317354906.119963 -0.348309 -0.580606 -0.273351 0.000000 0.000000 0.939489 0.342580
1317354906.224193 -0.618029 -0.384155 -0.273041 0.000000 0.000000 0.950873 0.309580
1317354906.328867 -0.813035 -0.258683 -0.269365 0.000000 0.000000 0.959417 0.281992
1317354906.433122 -0.847903 -0.096933 -0.258097 0.000000 0.000000 0.778050 0.628202
1317354906.536936 -0.778931 -0.018961 -0.249023 0.000000 0.000000 0.410757 0.911745
1317354906.641168 -0.809929 -0.105516 -0.243386 0.000000 0.000000 -0.817669 0.575689
1317354906.745406 -0.968589 -0.231430 -0.236927 0.000000 0.000000 -0.944273 0.329163
1317354906.849661 -1.003524 -0.357164 -0.232880 0.000000 0.000000 -0.796150 0.605100
1317354906.953926 -1.014844 -0.472486 -0.224316 0.000000 0.000000 -0.740842 0.671679
1317354907.058180 -0.903017 -0.626009 -0.222641 0.000000 0.000000 -0.453446 0.891284
1317354907.162436 -0.719923 -0.782215 -0.220114 0.000000 0.000000 -0.345865 0.938284
1317354907.266690 -0.681060 -0.903800 -0.215921 0.000000 0.000000 -0.589717 0.807610
1317354907.370945 -0.590807 -1.006684 -0.212359 0.000000 0.000000 -0.412644 0.910893
1317354907.475201 -0.431682 -1.084636 -0.208181 0.000000 0.000000 -0.225796 0.974175
1317354907.579457 -0.171033 -1.215815 -0.205147 0.000000 0.000000 -0.231026 0.972948
1317354907.683713 0.094509 -1.464085 -0.211179 0.000000 0.000000 -0.367108 0.930178
1317354907.787989 0.148084 -1.619758 -0.215188 0.000000 0.000000 -0.580767 0.814070
1317354907.892278 0.308541 -1.835526 -0.221858 0.000000 0.000000 -0.449034 0.893515
1317354907.996547 0.477616 -1.977947 -0.225056 0.000000 0.000000 -0.342917 0.939366
1317354908.100824 0.839430 -2.219558 -0.237869 0.000000 0.000000 -0.290151 0.956981
1317354908.205084 1.064920 -2.437009 -0.248195 0.000000 0.000000 -0.374285 0.927314
1317354908.309329 1.156321 -2.621302 -0.258184 0.000000 0.000000 -0.527110 0.849797
1317354908.413556 1.156173 -2.766010 -0.266151 0.000000 0.000000 -0.707467 0.706746
1317354908.517809 1.137470 -2.808186 -0.271782 0.000000 0.000000 -0.838268 0.545258
1317354908.622096 1.230684 -2.882097 -0.275651 0.000000 0.000000 -0.328958 0.944345
1317354908.726354 1.259124 -2.890396 -0.283096 0.000000 0.000000 -0.141500 0.989938
1317354908.830607 1.180462 -2.934188 -0.293496 0.000000 0.000000 -0.967917 0.251269
1317354908.934860 1.086896 -2.935840 -0.305280 0.000000 0.000000 -0.999961 0.008824
1317354909.039140 1.003824 -2.880080 -0.315540 0.000000 0.000000 0.956635 0.291291
1317354909.143419 0.911116 -2.787441 -0.326999 0.000000 0.000000 0.923951 0.382512
1317354909.247686 0.766444 -2.610440 -0.340127 0.000000 0.000000 0.903563 0.428454
1317354909.351977 0.569397 -2.523339 -0.343881 0.000000 0.000000 0.978424 0.206606
1317354909.456233 0.332518 -2.466179 -0.344368 0.000000 0.000000 0.993000 0.118112
1317354909.560472 0.112852 -2.426460 -0.346979 0.000000 0.000000 0.996003 0.089322
1317354909.664726 0.009502 -2.403466 -0.359734 0.000000 0.000000 0.994015 0.109241
1317354909.769009 -0.133556 -2.396086 -0.363782 0.000000 0.000000 0.999668 0.025768
1317354909.873294 -0.314767 -2.410714 -0.356921 0.000000 0.000000 -0.999189 0.040263
1317354909.977560 -0.629537 -2.372092 -0.356947 0.000000 0.000000 0.998137 0.061006
1317354910.081786 -1.008061 -2.319712 -0.358745 0.000000 0.000000 0.997637 0.068699
1317354910.186005 -1.314370 -2.298125 -0.358226 0.000000 0.000000 0.999381 0.035171
1317354910.290260 -1.447304 -2.310145 -0.355318 0.000000 0.000000 -0.998984 0.045072
1317354910.394514 -1.485624 -2.445205 -0.350678 0.000000 0.000000 -0.797795 0.602929
1317354910.498741 -1.473258 -2.621467 -0.335256 0.000000 0.000000 -0.681916 0.731430
1317354910.602973 -1.476983 -2.649309 -0.322947 0.000000 0.000000 -0.752530 0.658558
1317354910.707228 -1.449019 -2.702235 -0.318099 0.000000 0.000000 -0.516157 0.856494
1317354910.811492 -1.441084 -2.697971 -0.316586 0.000000 0.000000 0.244066 0.969759
1317354910.915748 -1.578215 -2.572386 -0.307135 0.000000 0.000000 0.932060 0.362304
1317354911.020029 -1.663836 -2.351530 -0.293371 0.000000 0.000000 0.825065 0.565038
